file_names,steering,throttle,Angles,Norm_angles
02_09__23_32_11_18.jpg,1442,1534,-3.74,-0.16
02_09__23_32_11_28.jpg,1476,1531,-0.78,-0.06
02_09__23_32_11_39.jpg,1478,1528,-0.61,-0.06
02_09__23_32_11_49.jpg,1478,1528,-0.61,-0.06
02_09__23_32_11_59.jpg,1477,1528,-0.7,-0.06
02_09__23_32_11_59.jpg,1478,1528,-0.61,-0.06
02_09__23_32_11_70.jpg,1478,1528,-0.61,-0.06
02_09__23_32_11_80.jpg,1478,1528,-0.61,-0.06
02_09__23_32_11_91.jpg,1478,1527,-0.61,-0.06
02_09__23_32_12_01.jpg,1478,1528,-0.61,-0.06
02_09__23_32_12_01.jpg,1472,1533,-1.13,-0.07
02_09__23_32_12_11.jpg,1471,1532,-1.22,-0.08
02_09__23_32_12_22.jpg,1472,1531,-1.13,-0.07
02_09__23_32_12_32.jpg,1472,1531,-1.13,-0.07
02_09__23_32_12_43.jpg,1472,1531,-1.13,-0.07
02_09__23_32_12_53.jpg,1471,1531,-1.22,-0.08
02_09__23_32_12_53.jpg,1471,1530,-1.22,-0.08
02_09__23_32_12_64.jpg,1471,1529,-1.22,-0.08
02_09__23_32_12_74.jpg,1471,1525,-1.22,-0.08
02_09__23_32_12_84.jpg,1478,1516,-0.61,-0.06
02_09__23_32_12_95.jpg,1478,1512,-0.61,-0.06
02_09__23_32_12_95.jpg,1478,1512,-0.61,-0.06
02_09__23_32_13_05.jpg,1478,1513,-0.61,-0.06
02_09__23_32_13_16.jpg,1478,1513,-0.61,-0.06
02_09__23_32_13_26.jpg,1478,1513,-0.61,-0.06
02_09__23_32_13_36.jpg,1478,1514,-0.61,-0.06
02_09__23_32_13_47.jpg,1479,1514,-0.52,-0.05
02_09__23_32_13_47.jpg,1478,1515,-0.61,-0.06
02_09__23_32_13_57.jpg,1479,1515,-0.52,-0.05
02_09__23_32_13_68.jpg,1472,1522,-1.13,-0.07
02_09__23_32_13_78.jpg,1473,1522,-1.04,-0.07
02_09__23_32_13_88.jpg,1473,1522,-1.04,-0.07
02_09__23_32_13_99.jpg,1474,1523,-0.96,-0.07
02_09__23_32_13_99.jpg,1474,1524,-0.96,-0.07
02_09__23_32_14_09.jpg,1474,1530,-0.96,-0.07
02_09__23_32_14_20.jpg,1472,1526,-1.13,-0.07
02_09__23_32_14_30.jpg,1480,1525,-0.43,-0.05
02_09__23_32_14_40.jpg,1480,1520,-0.43,-0.05
02_09__23_32_14_40.jpg,1480,1520,-0.43,-0.05
02_09__23_32_14_51.jpg,1480,1523,-0.43,-0.05
02_09__23_32_14_62.jpg,1479,1523,-0.52,-0.05
02_09__23_32_14_72.jpg,1479,1522,-0.52,-0.05
02_09__23_32_14_82.jpg,1480,1524,-0.43,-0.05
02_09__23_32_14_93.jpg,1479,1524,-0.52,-0.05
02_09__23_32_14_93.jpg,1480,1525,-0.43,-0.05
02_09__23_32_15_03.jpg,1480,1523,-0.43,-0.05
02_09__23_32_15_14.jpg,1473,1529,-1.04,-0.07
02_09__23_32_15_24.jpg,1476,1529,-0.78,-0.06
02_09__23_32_15_34.jpg,1480,1530,-0.43,-0.05
02_09__23_32_15_45.jpg,1482,1531,-0.26,-0.04
02_09__23_32_15_45.jpg,1486,1533,0.09,-0.03
02_09__23_32_15_55.jpg,1487,1533,0.17,-0.03
02_09__23_32_15_66.jpg,1500,1533,1.3,0.01
02_09__23_32_15_76.jpg,1522,1530,3.22,0.07
02_09__23_32_15_86.jpg,1535,1525,4.35,0.11
02_09__23_32_15_97.jpg,1555,1524,6.09,0.16
02_09__23_32_15_97.jpg,1578,1524,8.09,0.23
02_09__23_32_16_07.jpg,1598,1524,9.83,0.29
02_09__23_32_16_18.jpg,1599,1525,9.91,0.29
02_09__23_32_16_28.jpg,1606,1528,10.52,0.31
02_09__23_32_16_38.jpg,1615,1528,11.3,0.34
02_09__23_32_16_49.jpg,1620,1530,11.74,0.35
02_09__23_32_16_49.jpg,1615,1537,11.3,0.34
02_09__23_32_16_59.jpg,1619,1538,11.65,0.35
02_09__23_32_16_70.jpg,1622,1537,11.91,0.36
02_09__23_32_16_80.jpg,1627,1537,12.35,0.37
02_09__23_32_16_90.jpg,1628,1537,12.43,0.37
02_09__23_32_16_90.jpg,1627,1536,12.35,0.37
02_09__23_32_17_01.jpg,1626,1535,12.26,0.37
02_09__23_32_17_11.jpg,1626,1534,12.26,0.37
02_09__23_32_17_22.jpg,1627,1528,12.35,0.37
02_09__23_32_17_32.jpg,1628,1528,12.43,0.37
02_09__23_32_17_32.jpg,1641,1528,13.57,0.41
02_09__23_32_17_42.jpg,1646,1528,14,0.42
02_09__23_32_17_53.jpg,1649,1528,14.26,0.43
02_09__23_32_17_63.jpg,1656,1528,14.87,0.45
02_09__23_32_17_74.jpg,1657,1528,14.96,0.46
02_09__23_32_17_84.jpg,1657,1527,14.96,0.46
02_09__23_32_17_84.jpg,1657,1528,14.96,0.46
02_09__23_32_17_95.jpg,1650,1533,14.35,0.44
02_09__23_32_18_05.jpg,1651,1533,14.43,0.44
02_09__23_32_18_15.jpg,1656,1533,14.87,0.45
02_09__23_32_18_26.jpg,1660,1533,15.22,0.46
02_09__23_32_18_36.jpg,1679,1533,16.87,0.52
02_09__23_32_18_36.jpg,1713,1533,19.83,0.61
02_09__23_32_18_47.jpg,1730,1533,21.3,0.66
02_09__23_32_18_57.jpg,1749,1527,22.96,0.72
02_09__23_32_18_68.jpg,1752,1527,23.22,0.73
02_09__23_32_18_78.jpg,1754,1527,23.39,0.73
02_09__23_32_18_88.jpg,1753,1527,23.3,0.73
02_09__23_32_18_88.jpg,1743,1527,22.43,0.7
02_09__23_32_18_99.jpg,1732,1527,21.48,0.67
02_09__23_32_19_09.jpg,1717,1527,20.17,0.63
02_09__23_32_19_20.jpg,1675,1527,16.52,0.51
02_09__23_32_19_30.jpg,1665,1528,15.65,0.48
02_09__23_32_19_30.jpg,1666,1528,15.74,0.48
02_09__23_32_19_41.jpg,1662,1534,15.39,0.47
02_09__23_32_19_51.jpg,1661,1534,15.3,0.47
02_09__23_32_19_61.jpg,1651,1534,14.43,0.44
02_09__23_32_19_71.jpg,1619,1534,11.65,0.35
02_09__23_32_19_82.jpg,1595,1536,9.57,0.28
02_09__23_32_19_82.jpg,1575,1536,7.83,0.22
02_09__23_32_19_92.jpg,1566,1536,7.04,0.2
02_09__23_32_20_03.jpg,1564,1538,6.87,0.19
02_09__23_32_20_13.jpg,1557,1538,6.26,0.17
02_09__23_32_20_24.jpg,1549,1538,5.57,0.15
02_09__23_32_20_34.jpg,1570,1537,7.39,0.21
02_09__23_32_20_34.jpg,1588,1531,8.96,0.26
02_09__23_32_20_44.jpg,1603,1531,10.26,0.3
02_09__23_32_20_55.jpg,1606,1531,10.52,0.31
02_09__23_32_20_65.jpg,1605,1531,10.43,0.31
02_09__23_32_20_76.jpg,1601,1530,10.09,0.3
02_09__23_32_20_76.jpg,1601,1530,10.09,0.3
02_09__23_32_20_86.jpg,1608,1530,10.7,0.32
02_09__23_32_20_96.jpg,1618,1530,11.57,0.34
02_09__23_32_21_07.jpg,1623,1553,12,0.36
02_09__23_32_21_17.jpg,1627,1537,12.35,0.37
02_09__23_32_21_28.jpg,1633,1537,12.87,0.39
02_09__23_32_21_38.jpg,1640,1537,13.48,0.41
02_09__23_32_21_38.jpg,1642,1538,13.65,0.41
02_09__23_32_21_49.jpg,1642,1531,13.65,0.41
02_09__23_32_21_59.jpg,1641,1532,13.57,0.41
02_09__23_32_21_70.jpg,1648,1532,14.17,0.43
02_09__23_32_21_80.jpg,1648,1533,14.17,0.43
02_09__23_32_21_80.jpg,1648,1533,14.17,0.43
02_09__23_32_21_91.jpg,1647,1534,14.09,0.43
02_09__23_32_22_01.jpg,1647,1538,14.09,0.43
02_09__23_32_22_11.jpg,1646,1536,14,0.42
02_09__23_32_22_22.jpg,1647,1536,14.09,0.43
02_09__23_32_22_32.jpg,1640,1541,13.48,0.41
02_09__23_32_22_32.jpg,1641,1540,13.57,0.41
02_09__23_32_22_43.jpg,1640,1538,13.48,0.41
02_09__23_32_22_53.jpg,1660,1538,15.22,0.46
02_09__23_32_22_63.jpg,1683,1538,17.22,0.53
02_09__23_32_22_74.jpg,1683,1537,17.22,0.53
02_09__23_32_22_84.jpg,1682,1536,17.13,0.53
02_09__23_32_22_84.jpg,1667,1536,15.83,0.48
02_09__23_32_22_95.jpg,1631,1535,12.7,0.38
02_09__23_32_23_05.jpg,1602,1528,10.17,0.3
02_09__23_32_23_15.jpg,1574,1528,7.74,0.22
02_09__23_32_23_26.jpg,1559,1527,6.43,0.18
02_09__23_32_23_36.jpg,1555,1527,6.09,0.16
02_09__23_32_23_36.jpg,1554,1528,6,0.16
02_09__23_32_23_47.jpg,1548,1528,5.48,0.14
02_09__23_32_23_57.jpg,1550,1528,5.65,0.15
02_09__23_32_23_67.jpg,1559,1528,6.43,0.18
02_09__23_32_23_78.jpg,1585,1528,8.7,0.25
02_09__23_32_23_88.jpg,1609,1528,10.78,0.32
02_09__23_32_23_88.jpg,1637,1534,13.22,0.4
02_09__23_32_23_99.jpg,1655,1535,14.78,0.45
02_09__23_32_24_09.jpg,1658,1536,15.04,0.46
02_09__23_32_24_19.jpg,1661,1536,15.3,0.47
02_09__23_32_24_30.jpg,1664,1536,15.57,0.48
02_09__23_32_24_30.jpg,1667,1536,15.83,0.48
02_09__23_32_24_40.jpg,1668,1531,15.91,0.49
02_09__23_32_24_51.jpg,1668,1530,15.91,0.49
02_09__23_32_24_61.jpg,1667,1530,15.83,0.48
02_09__23_32_24_71.jpg,1668,1530,15.91,0.49
02_09__23_32_24_82.jpg,1674,1531,16.43,0.5
02_09__23_32_24_82.jpg,1670,1531,16.09,0.49
02_09__23_32_24_92.jpg,1666,1531,15.74,0.48
02_09__23_32_25_03.jpg,1663,1532,15.48,0.47
02_09__23_32_25_13.jpg,1664,1531,15.57,0.48
02_09__23_32_25_23.jpg,1660,1531,15.22,0.46
02_09__23_32_25_34.jpg,1651,1554,14.43,0.44
02_09__23_32_25_34.jpg,1634,1537,12.96,0.39
02_09__23_32_25_45.jpg,1632,1537,12.78,0.38
02_09__23_32_25_55.jpg,1632,1537,12.78,0.38
02_09__23_32_25_65.jpg,1632,1537,12.78,0.38
02_09__23_32_25_76.jpg,1627,1537,12.35,0.37
02_09__23_32_25_86.jpg,1617,1530,11.48,0.34
02_09__23_32_25_86.jpg,1614,1529,11.22,0.33
02_09__23_32_25_96.jpg,1616,1529,11.39,0.34
02_09__23_32_26_07.jpg,1613,1529,11.13,0.33
02_09__23_32_26_17.jpg,1612,1528,11.04,0.33
02_09__23_32_26_28.jpg,1620,1529,11.74,0.35
02_09__23_32_26_38.jpg,1623,1528,12,0.36
02_09__23_32_26_38.jpg,1631,1528,12.7,0.38
02_09__23_32_26_48.jpg,1633,1528,12.87,0.39
02_09__23_32_26_59.jpg,1636,1551,13.13,0.4
02_09__23_32_26_69.jpg,1633,1534,12.87,0.39
02_09__23_32_26_80.jpg,1632,1537,12.78,0.38
02_09__23_32_26_90.jpg,1634,1536,12.96,0.39
02_09__23_32_26_90.jpg,1633,1530,12.87,0.39
02_09__23_32_27_01.jpg,1634,1530,12.96,0.39
02_09__23_32_27_11.jpg,1635,1530,13.04,0.39
02_09__23_32_27_21.jpg,1641,1530,13.57,0.41
02_09__23_32_27_32.jpg,1641,1531,13.57,0.41
02_09__23_32_27_42.jpg,1641,1531,13.57,0.41
02_09__23_32_27_42.jpg,1641,1531,13.57,0.41
02_09__23_32_27_52.jpg,1641,1532,13.57,0.41
02_09__23_32_27_63.jpg,1644,1532,13.83,0.42
02_09__23_32_27_73.jpg,1657,1532,14.96,0.46
02_09__23_32_27_84.jpg,1656,1538,14.87,0.45
02_09__23_32_27_94.jpg,1655,1538,14.78,0.45
02_09__23_32_27_94.jpg,1656,1538,14.87,0.45
02_09__23_32_28_05.jpg,1654,1538,14.7,0.45
02_09__23_32_28_15.jpg,1651,1538,14.43,0.44
02_09__23_32_28_25.jpg,1650,1538,14.35,0.44
02_09__23_32_28_36.jpg,1650,1538,14.35,0.44
02_09__23_32_28_46.jpg,1648,1538,14.17,0.43
02_09__23_32_28_46.jpg,1644,1536,13.83,0.42
02_09__23_32_28_57.jpg,1642,1531,13.65,0.41
02_09__23_32_28_67.jpg,1639,1531,13.39,0.4
02_09__23_32_28_77.jpg,1639,1532,13.39,0.4
02_09__23_32_28_88.jpg,1644,1532,13.83,0.42
02_09__23_32_28_98.jpg,1643,1532,13.74,0.42
02_09__23_32_28_98.jpg,1641,1532,13.57,0.41
02_09__23_32_29_09.jpg,1639,1531,13.39,0.4
02_09__23_32_29_19.jpg,1634,1532,12.96,0.39
02_09__23_32_29_30.jpg,1584,1531,8.61,0.25
02_09__23_32_29_40.jpg,1555,1529,6.09,0.16
02_09__23_32_29_40.jpg,1540,1536,4.78,0.12
02_09__23_32_29_51.jpg,1529,1536,3.83,0.09
02_09__23_32_29_61.jpg,1521,1536,3.13,0.07
02_09__23_32_29_72.jpg,1499,1535,1.22,0
02_09__23_32_29_82.jpg,1489,1535,0.35,-0.02
02_09__23_32_29_82.jpg,1481,1534,-0.35,-0.05
02_09__23_32_29_92.jpg,1478,1534,-0.61,-0.06
02_09__23_32_30_02.jpg,1477,1535,-0.7,-0.06
02_09__23_32_30_13.jpg,1490,1534,0.43,-0.02
02_09__23_32_30_24.jpg,1511,1532,2.26,0.04
02_09__23_32_30_34.jpg,1518,1528,2.87,0.06
02_09__23_32_30_34.jpg,1516,1528,2.7,0.05
02_09__23_32_30_44.jpg,1510,1528,2.17,0.04
02_09__23_32_30_55.jpg,1502,1528,1.48,0.01
02_09__23_32_30_65.jpg,1488,1528,0.26,-0.03
02_09__23_32_30_76.jpg,1480,1528,-0.43,-0.05
02_09__23_32_30_86.jpg,1480,1528,-0.43,-0.05
02_09__23_32_30_86.jpg,1479,1528,-0.52,-0.05
02_09__23_32_30_96.jpg,1478,1528,-0.61,-0.06
02_09__23_32_31_07.jpg,1479,1528,-0.52,-0.05
02_09__23_32_31_17.jpg,1473,1534,-1.04,-0.07
02_09__23_32_31_28.jpg,1472,1534,-1.13,-0.07
02_09__23_32_31_38.jpg,1473,1535,-1.04,-0.07
02_09__23_32_31_38.jpg,1482,1536,-0.26,-0.04
02_09__23_32_31_48.jpg,1533,1536,4.17,0.1
02_09__23_32_31_59.jpg,1537,1536,4.52,0.11
02_09__23_32_31_69.jpg,1538,1536,4.61,0.12
02_09__23_32_31_80.jpg,1531,1531,4,0.1
02_09__23_32_31_80.jpg,1492,1531,0.61,-0.02
02_09__23_32_31_90.jpg,1478,1530,-0.61,-0.06
02_09__23_32_32_00.jpg,1478,1529,-0.61,-0.06
02_09__23_32_32_11.jpg,1478,1529,-0.61,-0.06
02_09__23_32_32_21.jpg,1478,1529,-0.61,-0.06
02_09__23_32_32_32.jpg,1478,1529,-0.61,-0.06
02_09__23_32_32_32.jpg,1478,1529,-0.61,-0.06
02_09__23_32_32_42.jpg,1478,1529,-0.61,-0.06
02_09__23_32_32_53.jpg,1469,1529,-1.39,-0.08
02_09__23_32_32_63.jpg,1453,1529,-2.78,-0.13
02_09__23_32_32_73.jpg,1447,1535,-3.3,-0.14
02_09__23_32_32_84.jpg,1369,1534,-10.09,-0.37
02_09__23_32_32_84.jpg,1372,1534,-9.83,-0.36
02_09__23_32_32_94.jpg,1374,1534,-9.65,-0.35
02_09__23_32_33_04.jpg,1372,1534,-9.83,-0.36
02_09__23_32_33_15.jpg,1370,1534,-10,-0.36
02_09__23_32_33_25.jpg,1374,1534,-9.65,-0.35
02_09__23_32_33_25.jpg,1426,1534,-5.13,-0.2
02_09__23_32_33_36.jpg,1464,1529,-1.83,-0.1
02_09__23_32_33_46.jpg,1476,1528,-0.78,-0.06
02_09__23_32_33_57.jpg,1477,1528,-0.7,-0.06
02_09__23_32_33_67.jpg,1478,1528,-0.61,-0.06
02_09__23_32_33_77.jpg,1478,1528,-0.61,-0.06
02_09__23_32_33_77.jpg,1478,1528,-0.61,-0.06
02_09__23_32_33_88.jpg,1478,1528,-0.61,-0.06
02_09__23_32_33_98.jpg,1478,1529,-0.61,-0.06
02_09__23_32_34_09.jpg,1478,1529,-0.61,-0.06
02_09__23_32_34_19.jpg,1478,1531,-0.61,-0.06
02_09__23_32_34_29.jpg,1471,1538,-1.22,-0.08
02_09__23_32_34_29.jpg,1472,1537,-1.13,-0.07
02_09__23_32_34_40.jpg,1472,1538,-1.13,-0.07
02_09__23_32_34_50.jpg,1472,1538,-1.13,-0.07
02_09__23_32_34_61.jpg,1472,1538,-1.13,-0.07
02_09__23_32_34_71.jpg,1472,1538,-1.13,-0.07
02_09__23_32_34_71.jpg,1471,1538,-1.22,-0.08
02_09__23_32_34_82.jpg,1473,1538,-1.04,-0.07
02_09__23_32_34_92.jpg,1478,1532,-0.61,-0.06
02_09__23_32_35_03.jpg,1478,1532,-0.61,-0.06
02_09__23_32_35_15.jpg,1478,1531,-0.61,-0.06
02_09__23_32_35_23.jpg,1478,1530,-0.61,-0.06
02_09__23_32_35_23.jpg,1478,1529,-0.61,-0.06
02_09__23_32_35_34.jpg,1478,1528,-0.61,-0.06
02_09__23_32_35_44.jpg,1478,1528,-0.61,-0.06
02_09__23_32_35_55.jpg,1478,1526,-0.61,-0.06
02_09__23_32_35_65.jpg,1477,1529,-0.7,-0.06
02_09__23_32_35_75.jpg,1478,1553,-0.61,-0.06
02_09__23_32_35_86.jpg,1472,1534,-1.13,-0.07
02_09__23_32_35_86.jpg,1472,1533,-1.13,-0.07
02_09__23_32_35_96.jpg,1471,1533,-1.22,-0.08
02_09__23_32_36_06.jpg,1472,1533,-1.13,-0.07
02_09__23_32_36_17.jpg,1478,1528,-0.61,-0.06
02_09__23_32_36_28.jpg,1478,1526,-0.61,-0.06
02_09__23_32_36_38.jpg,1478,1528,-0.61,-0.06
02_09__23_32_36_38.jpg,1478,1528,-0.61,-0.06
02_09__23_32_36_48.jpg,1478,1528,-0.61,-0.06
02_09__23_32_36_59.jpg,1478,1528,-0.61,-0.06
02_09__23_32_36_69.jpg,1478,1527,-0.61,-0.06
02_09__23_32_36_79.jpg,1478,1528,-0.61,-0.06
02_09__23_32_36_90.jpg,1471,1532,-1.22,-0.08
02_09__23_32_37_00.jpg,1472,1530,-1.13,-0.07
02_09__23_32_37_10.jpg,1472,1523,-1.13,-0.07
02_09__23_32_37_21.jpg,1472,1495,-1.13,-0.07
02_09__23_32_37_31.jpg,1472,1481,-1.13,-0.07
02_09__23_32_37_31.jpg,1472,1479,-1.13,-0.07
02_09__23_32_37_42.jpg,1472,1473,-1.13,-0.07
02_09__23_32_37_53.jpg,1471,1468,-1.22,-0.08
02_09__23_32_37_63.jpg,1471,1468,-1.22,-0.08
02_09__23_32_37_73.jpg,1478,1468,-0.61,-0.06
02_09__23_32_37_84.jpg,1478,1462,-0.61,-0.06
02_09__23_32_37_84.jpg,1478,1462,-0.61,-0.06
02_09__23_32_37_94.jpg,1478,1463,-0.61,-0.06
02_09__23_32_38_05.jpg,1478,1463,-0.61,-0.06
02_09__23_32_38_15.jpg,1478,1463,-0.61,-0.06
02_09__23_32_38_25.jpg,1478,1463,-0.61,-0.06
02_09__23_32_38_25.jpg,1478,1463,-0.61,-0.06
02_09__23_32_38_35.jpg,1478,1462,-0.61,-0.06
02_09__23_32_38_46.jpg,1478,1485,-0.61,-0.06
02_09__23_32_38_56.jpg,1471,1468,-1.22,-0.08
02_09__23_32_38_67.jpg,1471,1468,-1.22,-0.08
02_09__23_32_38_77.jpg,1472,1468,-1.13,-0.07
02_09__23_32_38_93.jpg,1478,1469,-0.61,-0.06
02_09__23_32_39_09.jpg,1478,1463,-0.61,-0.06
02_09__23_32_39_19.jpg,1478,1463,-0.61,-0.06
02_09__23_32_39_29.jpg,1477,1463,-0.7,-0.06
02_09__23_32_39_40.jpg,1477,1463,-0.7,-0.06
02_09__23_32_39_50.jpg,1478,1463,-0.61,-0.06
02_09__23_32_39_61.jpg,1478,1463,-0.61,-0.06
02_09__23_32_39_71.jpg,1473,1469,-1.04,-0.07
02_09__23_32_39_81.jpg,1471,1469,-1.22,-0.08
02_09__23_32_39_81.jpg,1471,1470,-1.22,-0.08
02_09__23_32_39_92.jpg,1472,1469,-1.13,-0.07
02_09__23_32_40_02.jpg,1472,1470,-1.13,-0.07
02_09__23_32_40_13.jpg,1471,1470,-1.22,-0.08
02_09__23_32_40_23.jpg,1473,1471,-1.04,-0.07
02_09__23_32_40_33.jpg,1472,1471,-1.13,-0.07
02_09__23_32_40_33.jpg,1472,1471,-1.13,-0.07
02_09__23_32_40_44.jpg,1479,1471,-0.52,-0.05
02_09__23_32_40_54.jpg,1480,1465,-0.43,-0.05
02_09__23_32_40_65.jpg,1480,1465,-0.43,-0.05
02_09__23_32_40_75.jpg,1479,1465,-0.52,-0.05
02_09__23_32_40_85.jpg,1487,1465,0.17,-0.03
02_09__23_32_40_85.jpg,1493,1466,0.7,-0.01
02_09__23_32_40_96.jpg,1503,1466,1.57,0.02
02_09__23_32_41_06.jpg,1506,1466,1.83,0.02
02_09__23_32_41_17.jpg,1513,1466,2.43,0.04
02_09__23_32_41_27.jpg,1519,1472,2.96,0.06
02_09__23_32_41_37.jpg,1524,1472,3.39,0.08
02_09__23_32_41_37.jpg,1523,1472,3.3,0.07
02_09__23_32_41_48.jpg,1523,1473,3.3,0.07
02_09__23_32_41_58.jpg,1525,1473,3.48,0.08
02_09__23_32_41_69.jpg,1526,1473,3.57,0.08
02_09__23_32_41_79.jpg,1528,1473,3.74,0.09
02_09__23_32_41_79.jpg,1529,1484,3.83,0.09
02_09__23_32_41_90.jpg,1536,1474,4.43,0.11
02_09__23_32_42_00.jpg,1536,1476,4.43,0.11
02_09__23_32_42_11.jpg,1536,1478,4.43,0.11
02_09__23_32_42_21.jpg,1537,1478,4.52,0.11
02_09__23_32_42_21.jpg,1537,1478,4.52,0.11
02_09__23_32_42_31.jpg,1537,1479,4.52,0.11
02_09__23_32_42_41.jpg,1537,1480,4.52,0.11
02_09__23_32_42_52.jpg,1537,1485,4.52,0.11
02_09__23_32_42_62.jpg,1537,1485,4.52,0.11
02_09__23_32_42_73.jpg,1533,1493,4.17,0.1
02_09__23_32_42_73.jpg,1531,1493,4,0.1
02_09__23_32_42_83.jpg,1533,1495,4.17,0.1
02_09__23_32_42_94.jpg,1534,1496,4.26,0.1
02_09__23_32_43_04.jpg,1534,1503,4.26,0.1
02_09__23_32_43_14.jpg,1534,1512,4.26,0.1
02_09__23_32_43_25.jpg,1531,1509,4,0.1
02_09__23_32_43_25.jpg,1533,1509,4.17,0.1
02_09__23_32_43_35.jpg,1533,1512,4.17,0.1
02_09__23_32_43_46.jpg,1536,1506,4.43,0.11
02_09__23_32_43_56.jpg,1541,1506,4.87,0.12
02_09__23_32_43_66.jpg,1541,1506,4.87,0.12
02_09__23_32_43_77.jpg,1541,1507,4.87,0.12
02_09__23_32_43_77.jpg,1540,1508,4.78,0.12
02_09__23_32_43_87.jpg,1540,1509,4.78,0.12
02_09__23_32_43_98.jpg,1539,1511,4.7,0.12
02_09__23_32_44_08.jpg,1539,1513,4.7,0.12
02_09__23_32_44_18.jpg,1538,1516,4.61,0.12
02_09__23_32_44_29.jpg,1535,1540,4.35,0.11
02_09__23_32_44_39.jpg,1529,1523,3.83,0.09
02_09__23_32_44_39.jpg,1530,1525,3.91,0.09
02_09__23_32_44_50.jpg,1529,1529,3.83,0.09
02_09__23_32_44_60.jpg,1530,1527,3.91,0.09
02_09__23_32_44_71.jpg,1535,1524,4.35,0.11
02_09__23_32_44_81.jpg,1536,1524,4.43,0.11
02_09__23_32_44_81.jpg,1535,1524,4.35,0.11
02_09__23_32_44_92.jpg,1536,1523,4.43,0.11
02_09__23_32_45_02.jpg,1536,1523,4.43,0.11
02_09__23_32_45_12.jpg,1536,1523,4.43,0.11
02_09__23_32_45_23.jpg,1514,1523,2.52,0.05
02_09__23_32_45_33.jpg,1479,1522,-0.52,-0.05
02_09__23_32_45_33.jpg,1478,1522,-0.61,-0.06
02_09__23_32_45_44.jpg,1478,1522,-0.61,-0.06
02_09__23_32_45_54.jpg,1472,1528,-1.13,-0.07
02_09__23_32_45_65.jpg,1472,1527,-1.13,-0.07
02_09__23_32_45_75.jpg,1471,1526,-1.22,-0.08
02_09__23_32_45_86.jpg,1471,1526,-1.22,-0.08
02_09__23_32_45_86.jpg,1471,1526,-1.22,-0.08
02_09__23_32_45_96.jpg,1471,1529,-1.22,-0.08
02_09__23_32_46_06.jpg,1471,1531,-1.22,-0.08
02_09__23_32_46_16.jpg,1472,1533,-1.13,-0.07
02_09__23_32_46_27.jpg,1471,1532,-1.22,-0.08
02_09__23_32_46_37.jpg,1478,1526,-0.61,-0.06
02_09__23_32_46_37.jpg,1478,1527,-0.61,-0.06
02_09__23_32_46_48.jpg,1478,1526,-0.61,-0.06
02_09__23_32_46_58.jpg,1478,1528,-0.61,-0.06
02_09__23_32_46_68.jpg,1478,1529,-0.61,-0.06
02_09__23_32_46_79.jpg,1478,1530,-0.61,-0.06
02_09__23_32_46_79.jpg,1478,1530,-0.61,-0.06
02_09__23_32_46_90.jpg,1478,1531,-0.61,-0.06
02_09__23_32_47_00.jpg,1478,1531,-0.61,-0.06
02_09__23_32_47_10.jpg,1471,1537,-1.22,-0.08
02_09__23_32_47_21.jpg,1472,1537,-1.13,-0.07
02_09__23_32_47_21.jpg,1471,1538,-1.22,-0.08
02_09__23_32_47_31.jpg,1471,1537,-1.22,-0.08
02_09__23_32_47_41.jpg,1471,1536,-1.22,-0.08
02_09__23_32_47_52.jpg,1472,1536,-1.13,-0.07
02_09__23_32_47_62.jpg,1471,1534,-1.22,-0.08
02_09__23_32_47_73.jpg,1473,1533,-1.04,-0.07
02_09__23_32_47_73.jpg,1494,1525,0.78,-0.01
02_09__23_32_47_83.jpg,1529,1523,3.83,0.09
02_09__23_32_47_94.jpg,1557,1523,6.26,0.17
02_09__23_32_48_04.jpg,1601,1523,10.09,0.3
02_09__23_32_48_14.jpg,1631,1523,12.7,0.38
02_09__23_32_48_25.jpg,1637,1524,13.22,0.4
02_09__23_32_48_25.jpg,1641,1525,13.57,0.41
02_09__23_32_48_35.jpg,1636,1533,13.13,0.4
02_09__23_32_48_46.jpg,1636,1533,13.13,0.4
02_09__23_32_48_56.jpg,1638,1534,13.3,0.4
02_09__23_32_48_67.jpg,1649,1534,14.26,0.43
02_09__23_32_48_77.jpg,1658,1534,15.04,0.46
02_09__23_32_48_77.jpg,1662,1534,15.39,0.47
02_09__23_32_48_87.jpg,1663,1534,15.48,0.47
02_09__23_32_48_98.jpg,1663,1534,15.48,0.47
02_09__23_32_49_08.jpg,1665,1529,15.65,0.48
02_09__23_32_49_19.jpg,1664,1529,15.57,0.48
02_09__23_32_49_29.jpg,1664,1529,15.57,0.48
02_09__23_32_49_29.jpg,1664,1529,15.57,0.48
02_09__23_32_49_39.jpg,1672,1529,16.26,0.5
02_09__23_32_49_50.jpg,1699,1528,18.61,0.57
02_09__23_32_49_60.jpg,1726,1528,20.96,0.65
02_09__23_32_49_70.jpg,1745,1527,22.61,0.71
02_09__23_32_49_70.jpg,1766,1532,24.43,0.77
02_09__23_32_49_81.jpg,1762,1532,24.09,0.75
02_09__23_32_49_91.jpg,1763,1533,24.17,0.76
02_09__23_32_50_02.jpg,1762,1532,24.09,0.75
02_09__23_32_50_12.jpg,1758,1532,23.74,0.74
02_09__23_32_50_12.jpg,1756,1533,23.57,0.74
02_09__23_32_50_23.jpg,1757,1532,23.65,0.74
02_09__23_32_50_33.jpg,1751,1533,23.13,0.72
02_09__23_32_50_43.jpg,1753,1527,23.3,0.73
